Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

07:12:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:23 AM   17    8.00    0.00    9.00    0.00    0.00    2.00    0.00    0.00    0.00   81.00
07:12:23 AM   18    1.03    0.00    9.28    0.00    0.00   13.40    0.00    0.00    0.00   76.29
07:12:23 AM   19    8.08    0.00    9.09    0.00    0.00    1.01    0.00    0.00    0.00   81.82
07:12:23 AM   20    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:12:23 AM   21    4.08    0.00   10.20    1.02    0.00    1.02    0.00    0.00    0.00   83.67
07:12:23 AM   22    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:12:23 AM   23    8.08    0.00    5.05    1.01    0.00    2.02    0.00    0.00    0.00   83.84
07:12:23 AM   24    0.98    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   97.06
07:12:23 AM   25    2.02    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   92.93
07:12:23 AM   26    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:12:23 AM   27    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
07:12:23 AM   28    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:12:23 AM   29    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:12:23 AM   30    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:12:23 AM   31    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:12:23 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:12:23 AM   33    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:12:23 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:12:23 AM   35    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:12:23 AM   36    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:12:23 AM   37    1.01    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   97.98
07:12:23 AM   38    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:12:23 AM   39    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00

07:12:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:24 AM  all    2.69    0.00    3.78    0.00    0.00    2.04    0.00    0.00    0.00   91.49
07:12:24 AM    0    2.06    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   90.72
07:12:24 AM    1    3.88    0.00    2.91    0.00    0.00    4.85    0.00    0.00    0.00   88.35
07:12:24 AM    2    3.96    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   92.08
07:12:24 AM    3    1.03    0.00    4.12    0.00    0.00    2.06    0.00    0.00    0.00   92.78
07:12:24 AM    4    9.71    0.00    5.83    0.00    0.00   12.62    0.00    0.00    0.00   71.84
07:12:24 AM    5    2.94    0.00    2.94    0.00    0.00    3.92    0.00    0.00    0.00   90.20
07:12:24 AM    6    2.06    0.00    5.15    0.00    0.00    1.03    0.00    0.00    0.00   91.75
07:12:24 AM    7    0.97    0.00    3.88    0.00    0.00    3.88    0.00    0.00    0.00   91.26
07:12:24 AM    8    1.03    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   96.91
07:12:24 AM    9    1.00    0.00    2.00    1.00    0.00    0.00    0.00    0.00    0.00   96.00
07:12:24 AM   10    2.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   93.00
07:12:24 AM   11    0.99    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   97.03
