Linux 4.4.0-111-generic (ath-1) 	02/22/2018 	_x86_64_	(40 CPU)

07:56:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:56:54 AM    1    1.02    0.00    5.10    0.00    0.00    5.10    0.00    0.00    0.00   88.78
07:56:54 AM    2    3.03    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   90.91
07:56:54 AM    3    0.00    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:56:54 AM    4    6.19    0.00    5.15    0.00    0.00   12.37    0.00    0.00    0.00   76.29
07:56:54 AM    5    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:56:54 AM    6    5.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   90.00
07:56:54 AM    7    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
07:56:54 AM    8    0.00    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   97.92
07:56:54 AM    9    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:54 AM   10    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:56:54 AM   11    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:56:54 AM   12    0.00    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   95.88
07:56:54 AM   13    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:56:54 AM   14    5.15    0.00    6.19    0.00    0.00    9.28    0.00    0.00    0.00   79.38
07:56:54 AM   15    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
07:56:54 AM   16   15.15    0.00   12.12    0.00    0.00   13.13    0.00    0.00    0.00   59.60
07:56:54 AM   17    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:54 AM   18    5.21    0.00    6.25    0.00    0.00   10.42    0.00    0.00    0.00   78.12
07:56:54 AM   19   32.29    0.00   18.75   13.54    0.00    8.33    0.00    0.00    0.00   27.08
07:56:54 AM   20    4.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
07:56:54 AM   21    2.91    0.00    6.80    0.00    0.00    0.97    0.00    0.00    0.00   89.32
07:56:54 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:56:54 AM   23    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:54 AM   24    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:54 AM   25    0.00    0.00    4.95    0.00    0.00    0.99    0.00    0.00    0.00   94.06
07:56:54 AM   26    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:56:54 AM   27    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:56:54 AM   28    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:56:54 AM   29    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:54 AM   30    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:54 AM   31    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:56:54 AM   32    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:56:54 AM   33    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:54 AM   34    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:54 AM   35    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:56:54 AM   36    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:54 AM   37    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:54 AM   38    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:56:54 AM   39    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96

07:56:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:56:55 AM  all    2.22    0.00    4.12    0.00    0.00    1.92    0.00    0.00    0.00   91.74
07:56:55 AM    0    1.02    0.00    6.12    0.00    0.00    1.02    0.00    0.00    0.00   91.84
07:56:55 AM    1    2.88    0.00    3.85    0.00    0.00   11.54    0.00    0.00    0.00   81.73
07:56:55 AM    2    3.03    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   91.92
07:56:55 AM    3    0.00    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   94.90
07:56:55 AM    4    1.06    0.00    2.13    0.00    0.00   13.83    0.00    0.00    0.00   82.98
07:56:55 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:56:55 AM    6    3.06    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   85.71
07:56:55 AM    7    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:55 AM    8    4.12    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   93.81
07:56:55 AM    9    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:55 AM   10    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:56:55 AM   11    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:55 AM   12    1.03    0.00    4.12    0.00    0.00    3.09    0.00    0.00    0.00   91.75
07:56:55 AM   13    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:56:55 AM   14    2.06    0.00    4.12    0.00    0.00   11.34    0.00    0.00    0.00   82.47
07:56:55 AM   15    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:56:55 AM   16   15.15    0.00   11.11    0.00    0.00   13.13    0.00    0.00    0.00   60.61
07:56:55 AM   17    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:56:55 AM   18    2.06    0.00    1.03    0.00    0.00   12.37    0.00    0.00    0.00   84.54
07:56:55 AM   19   36.00    0.00   18.00    0.00    0.00    6.00    0.00    0.00    0.00   40.00
07:56:55 AM   20    0.99    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   95.05
07:56:55 AM   21    4.08    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   89.80
07:56:55 AM   22    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:56:55 AM   23    1.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
07:56:55 AM   24    2.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:55 AM   25    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:55 AM   26    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
07:56:55 AM   27    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:55 AM   28    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:56:55 AM   29    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:55 AM   30    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:55 AM   31    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:55 AM   32    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:56:55 AM   33    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:55 AM   34    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:55 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:56:55 AM   36    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:56:55 AM   37    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:56:55 AM   38    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:56:55 AM   39    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

07:56:55 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:56:56 AM  all    2.34    0.00    3.83    0.00    0.00    2.11    0.00    0.00    0.00   91.72
07:56:56 AM    0    1.83    0.00    4.59    0.00    0.00   12.84    0.00    0.00    0.00   80.73
07:56:56 AM    1    1.89    0.00    4.72    0.00    0.00   10.38    0.00    0.00    0.00   83.02
07:56:56 AM    2    1.98    0.00    2.97    0.00    0.00    2.97    0.00    0.00    0.00   92.08
07:56:56 AM    3    0.00    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   95.88
07:56:56 AM    4    2.00    0.00    5.00    0.00    0.00   12.00    0.00    0.00    0.00   81.00
07:56:56 AM    5    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:56:56 AM    6    4.17    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   89.58
07:56:56 AM    7    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:56 AM    8    2.06    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   92.78
07:56:56 AM    9    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:56 AM   10    3.09    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   94.85
07:56:56 AM   11    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:56:56 AM   12    4.04    0.00    6.06    0.00    0.00    2.02    0.00    0.00    0.00   87.88
07:56:56 AM   13    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:56 AM   14    3.00    0.00    4.00    0.00    0.00    9.00    0.00    0.00    0.00   84.00
07:56:56 AM   15    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:56 AM   16   16.16    0.00    9.09    0.00    0.00   14.14    0.00    0.00    0.00   60.61
07:56:56 AM   17    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:56 AM   18    3.03    0.00    2.02    0.00    0.00   12.12    0.00    0.00    0.00   82.83
07:56:56 AM   19   37.37    0.00   18.18    0.00    0.00    5.05    0.00    0.00    0.00   39.39
07:56:56 AM   20    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:56:56 AM   21    2.13    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   93.62
07:56:56 AM   22    0.00    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   96.91
07:56:56 AM   23    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:56 AM   24    2.04    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:56:56 AM   25    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:56 AM   26    1.96    0.00    1.96    0.00    0.00    0.98    0.00    0.00    0.00   95.10
07:56:56 AM   27    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:56 AM   28    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
07:56:56 AM   29    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:56:56 AM   30    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:56 AM   31    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:56:56 AM   32    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:56:56 AM   33    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:56:56 AM   34    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:56:56 AM   35    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:56:56 AM   36    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
07:56:56 AM   37    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:56 AM   38    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:56:56 AM   39    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

07:56:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:56:57 AM  all    2.09    0.00    4.11    0.03    0.00    2.02    0.00    0.00    0.00   91.76
07:56:57 AM    0    1.83    0.00    2.75    0.00    0.00   13.76    0.00    0.00    0.00   81.65
07:56:57 AM    1    2.91    0.00    2.91    0.00    0.00    7.77    0.00    0.00    0.00   86.41
07:56:57 AM    2    0.00    0.00    2.00    0.00    0.00    4.00    0.00    0.00    0.00   94.00
07:56:57 AM    3    1.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   92.00
07:56:57 AM    4    2.13    0.00    2.13    0.00    0.00    7.45    0.00    0.00    0.00   88.30
07:56:57 AM    5    0.99    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:56:57 AM    6    2.15    0.00    6.45    0.00    0.00    1.08    0.00    0.00    0.00   90.32
07:56:57 AM    7    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:56:57 AM    8    2.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
07:56:57 AM    9    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:57 AM   10    1.04    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   92.71
07:56:57 AM   11    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:56:57 AM   12    1.05    0.00    4.21    0.00    0.00    3.16    0.00    0.00    0.00   91.58
07:56:57 AM   13    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:56:57 AM   14    1.98    0.00    0.99    0.00    0.00   10.89    0.00    0.00    0.00   86.14
07:56:57 AM   15    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:57 AM   16   16.00    0.00   13.00    0.00    0.00   11.00    0.00    0.00    0.00   60.00
07:56:57 AM   17    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:57 AM   18    1.02    0.00    1.02    0.00    0.00   12.24    0.00    0.00    0.00   85.71
07:56:57 AM   19   31.25    0.00   25.00    0.00    0.00    3.12    0.00    0.00    0.00   40.62
07:56:57 AM   20    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:56:57 AM   21    4.00    0.00    4.00    1.00    0.00    1.00    0.00    0.00    0.00   90.00
07:56:57 AM   22    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:56:57 AM   23    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:56:57 AM   24    2.04    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:56:57 AM   25    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:56:57 AM   26    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:56:57 AM   27    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:56:57 AM   28    0.00    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   96.91
07:56:57 AM   29    0.00    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   97.03
07:56:57 AM   30    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:57 AM   31    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:56:57 AM   32    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:56:57 AM   33    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:56:57 AM   34    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:56:57 AM   35    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:57 AM   36    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:56:57 AM   37    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:56:57 AM   38    3.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   92.00
07:56:57 AM   39    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00

07:56:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:56:58 AM  all    1.97    0.00    4.57    0.00    0.00    2.25    0.00    0.00    0.00   91.22
07:56:58 AM    0    1.89    0.00    4.72    0.00    0.00   11.32    0.00    0.00    0.00   82.08
07:56:58 AM    1    3.96    0.00    6.93    0.00    0.00    3.96    0.00    0.00    0.00   85.15
07:56:58 AM    2    3.06    0.00    2.04    0.00    0.00    2.04    0.00    0.00    0.00   92.86
07:56:58 AM    3    0.00    0.00    3.00    0.00    0.00    3.00    0.00    0.00    0.00   94.00
07:56:58 AM    4    2.02    0.00    5.05    0.00    0.00   12.12    0.00    0.00    0.00   80.81
07:56:58 AM    5    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM    6    2.11    0.00    6.32    0.00    0.00    1.05    0.00    0.00    0.00   90.53
07:56:58 AM    7    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM    8    3.16    0.00    2.11    0.00    0.00    1.05    0.00    0.00    0.00   93.68
07:56:58 AM    9    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:58 AM   10    1.06    0.00    5.32    0.00    0.00    1.06    0.00    0.00    0.00   92.55
07:56:58 AM   11    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   12    2.06    0.00    5.15    0.00    0.00    3.09    0.00    0.00    0.00   89.69
07:56:58 AM   13    0.00    0.00    4.95    0.00    0.00    0.99    0.00    0.00    0.00   94.06
07:56:58 AM   14    1.02    0.00    1.02    0.00    0.00    9.18    0.00    0.00    0.00   88.78
07:56:58 AM   15    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:58 AM   16   10.31    0.00   11.34    0.00    0.00   15.46    0.00    0.00    0.00   62.89
07:56:58 AM   17    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   18    1.94    0.00    1.94    0.00    0.00   14.56    0.00    0.00    0.00   81.55
07:56:58 AM   19   30.00    0.00   23.00    0.00    0.00    8.00    0.00    0.00    0.00   39.00
07:56:58 AM   20    1.96    0.00    4.90    0.00    0.00    0.98    0.00    0.00    0.00   92.16
07:56:58 AM   21    6.06    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   87.88
07:56:58 AM   22    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   23    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
07:56:58 AM   24    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   25    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:58 AM   26    2.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:56:58 AM   27    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   28    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:56:58 AM   29    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   30    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:58 AM   31    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   32    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:56:58 AM   33    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:58 AM   34    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:56:58 AM   35    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   36    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:58 AM   37    0.00    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   96.04
07:56:58 AM   38    2.97    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:56:58 AM   39    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

07:56:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:56:59 AM  all    2.51    0.00    4.14    0.00    0.00    2.11    0.00    0.00    0.00   91.23
07:56:59 AM    0    0.00    0.00    4.72    0.00    0.00   15.09    0.00    0.00    0.00   80.19
07:56:59 AM    1    1.00    0.00    5.00    0.00    0.00    6.00    0.00    0.00    0.00   88.00
07:56:59 AM    2    1.96    0.00    4.90    0.00    0.00    2.94    0.00    0.00    0.00   90.20
07:56:59 AM    3    3.03    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   92.93
07:56:59 AM    4    1.03    0.00    4.12    0.00    0.00   11.34    0.00    0.00    0.00   83.51
07:56:59 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:56:59 AM    6    3.12    0.00    5.21    0.00    0.00    1.04    0.00    0.00    0.00   90.62
07:56:59 AM    7    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:56:59 AM    8    3.09    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   91.75
07:56:59 AM    9    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:59 AM   10    5.21    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   93.75
07:56:59 AM   11    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:56:59 AM   12    3.06    0.00    7.14    0.00    0.00    2.04    0.00    0.00    0.00   87.76
07:56:59 AM   13    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:56:59 AM   14    1.00    0.00    1.00    0.00    0.00   11.00    0.00    0.00    0.00   87.00
07:56:59 AM   15    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:56:59 AM   16   13.73    0.00    9.80    0.00    0.00   15.69    0.00    0.00    0.00   60.78
