Linux 4.4.0-111-generic (ath-1) 	02/23/2018 	_x86_64_	(40 CPU)

05:02:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:02:19 PM   30    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:02:19 PM   31    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:02:19 PM   32    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:19 PM   33    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:19 PM   34    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:19 PM   35    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:02:19 PM   36    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
05:02:19 PM   37    2.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
05:02:19 PM   38    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:19 PM   39    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90

05:02:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:02:20 PM  all    2.68    0.00    4.52    0.00    0.00    1.79    0.00    0.00    0.00   91.00
05:02:20 PM    0    7.14    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   87.76
05:02:20 PM    1    1.02    0.00    4.08    0.00    0.00    4.08    0.00    0.00    0.00   90.82
05:02:20 PM    2    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
05:02:20 PM    3    4.95    0.00    3.96    0.00    0.00    0.99    0.00    0.00    0.00   90.10
05:02:20 PM    4    2.06    0.00    3.09    0.00    0.00   11.34    0.00    0.00    0.00   83.51
05:02:20 PM    5    2.88    0.00    5.77    0.00    0.00    4.81    0.00    0.00    0.00   86.54
05:02:20 PM    6    3.03    0.00    8.08    0.00    0.00    1.01    0.00    0.00    0.00   87.88
05:02:20 PM    7    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
05:02:20 PM    8    2.08    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   93.75
05:02:20 PM    9    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:02:20 PM   10    2.02    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:02:20 PM   11    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:02:20 PM   12    1.01    0.00    5.05    0.00    0.00    5.05    0.00    0.00    0.00   88.89
05:02:20 PM   13    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:02:20 PM   14    2.08    0.00    1.04    0.00    0.00    8.33    0.00    0.00    0.00   88.54
05:02:20 PM   15    9.90    0.00   10.89    0.00    0.00    1.98    0.00    0.00    0.00   77.23
05:02:20 PM   16    6.00    0.00    9.00    0.00    0.00   13.00    0.00    0.00    0.00   72.00
05:02:20 PM   17    4.12    0.00   10.31    0.00    0.00    1.03    0.00    0.00    0.00   84.54
05:02:20 PM   18    5.21    0.00    8.33    0.00    0.00   14.58    0.00    0.00    0.00   71.88
05:02:20 PM   19   11.11    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   79.80
05:02:20 PM   20    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:20 PM   21    8.16    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   81.63
05:02:20 PM   22    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:02:20 PM   23   15.84    0.00    5.94    0.00    0.00    1.98    0.00    0.00    0.00   76.24
05:02:20 PM   24    0.99    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   95.05
05:02:20 PM   25    5.05    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   90.91
05:02:20 PM   26    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:02:20 PM   27    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:20 PM   28    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:02:20 PM   29    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:02:20 PM   30    2.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.96
05:02:20 PM   31    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:20 PM   32    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:02:20 PM   33    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:02:20 PM   34    0.99    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   95.05
05:02:20 PM   35    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:02:20 PM   36    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:02:20 PM   37    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
05:02:20 PM   38    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
05:02:20 PM   39    3.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00

05:02:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:02:21 PM  all    2.53    0.00    4.10    0.00    0.00    1.82    0.00    0.00    0.00   91.56
05:02:21 PM    0    3.03    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   91.92
05:02:21 PM    1    2.94    0.00    3.92    0.00    0.00    5.88    0.00    0.00    0.00   87.25
05:02:21 PM    2    1.02    0.00    4.08    0.00    0.00    4.08    0.00    0.00    0.00   90.82
05:02:21 PM    3    2.04    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   92.86
05:02:21 PM    4    1.06    0.00    3.19    0.00    0.00   11.70    0.00    0.00    0.00   84.04
05:02:21 PM    5    2.06    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   94.85
05:02:21 PM    6    3.00    0.00    8.00    0.00    0.00    2.00    0.00    0.00    0.00   87.00
05:02:21 PM    7    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:02:21 PM    8    3.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
05:02:21 PM    9    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
05:02:21 PM   10    2.04    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   91.84
05:02:21 PM   11    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
05:02:21 PM   12    1.02    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   94.90
05:02:21 PM   13    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
05:02:21 PM   14    1.00    0.00    4.00    0.00    0.00   11.00    0.00    0.00    0.00   84.00
05:02:21 PM   15    6.67    0.00   11.11    0.00    0.00    1.11    0.00    0.00    0.00   81.11
05:02:21 PM   16    6.38    0.00    4.26    0.00    0.00   13.83    0.00    0.00    0.00   75.53
05:02:21 PM   17   10.58    0.00   10.58    0.00    0.00    1.92    0.00    0.00    0.00   76.92
05:02:21 PM   18    9.18    0.00    7.14    0.00    0.00   12.24    0.00    0.00    0.00   71.43
05:02:21 PM   19    7.92    0.00    7.92    0.00    0.00    1.98    0.00    0.00    0.00   82.18
05:02:21 PM   20    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:02:21 PM   21   13.46    0.00    5.77    0.00    0.00    2.88    0.00    0.00    0.00   77.88
05:02:21 PM   22    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:02:21 PM   23    8.25    0.00    7.22    0.00    0.00    3.09    0.00    0.00    0.00   81.44
05:02:21 PM   24    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:02:21 PM   25    2.97    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   89.11
05:02:21 PM   26    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:02:21 PM   27    0.00    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   96.91
05:02:21 PM   28    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:02:21 PM   29    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:02:21 PM   30    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
05:02:21 PM   31    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:02:21 PM   32    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:02:21 PM   33    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
05:02:21 PM   34    1.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
05:02:21 PM   35    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
05:02:21 PM   36    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
05:02:21 PM   37    1.98    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   95.05
05:02:21 PM   38    1.03    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   96.91
05:02:21 PM   39    1.01    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   93.94

05:02:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:02:22 PM  all    2.53    0.00    4.81    0.00    0.00    2.00    0.00    0.00    0.00   90.66
05:02:22 PM    0    3.06    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   88.78
05:02:22 PM    1    2.04    0.00    4.08    0.00    0.00    4.08    0.00    0.00    0.00   89.80
05:02:22 PM    2    4.04    0.00    7.07    0.00    0.00    1.01    0.00    0.00    0.00   87.88
05:02:22 PM    3    1.02    0.00    5.10    0.00    0.00    2.04    0.00    0.00    0.00   91.84
05:02:22 PM    4    1.04    0.00    3.12    0.00    0.00   11.46    0.00    0.00    0.00   84.38
05:02:22 PM    5    1.01    0.00    2.02    0.00    0.00    2.02    0.00    0.00    0.00   94.95
05:02:22 PM    6    5.15    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   86.60
05:02:22 PM    7    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   94.90
05:02:22 PM    8    2.04    0.00    3.06    0.00    0.00    2.04    0.00    0.00    0.00   92.86
05:02:22 PM    9    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
05:02:22 PM   10    3.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   90.00
05:02:22 PM   11    0.99    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   94.06
05:02:22 PM   12    5.05    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   90.91
05:02:22 PM   13    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:02:22 PM   14    2.00    0.00    2.00    0.00    0.00    9.00    0.00    0.00    0.00   87.00
05:02:22 PM   15   10.75    0.00    7.53    0.00    0.00    1.08    0.00    0.00    0.00   80.65
05:02:22 PM   16    9.71    0.00    5.83    0.00    0.00   15.53    0.00    0.00    0.00   68.93
05:02:22 PM   17    8.91    0.00   11.88    0.00    0.00    2.97    0.00    0.00    0.00   76.24
05:02:22 PM   18    8.16    0.00    6.12    0.00    0.00   13.27    0.00    0.00    0.00   72.45
05:02:22 PM   19    5.21    0.00    8.33    0.00    0.00    2.08    0.00    0.00    0.00   84.38
05:02:22 PM   20    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
05:02:22 PM   21    8.33    0.00    8.33    0.00    0.00    1.04    0.00    0.00    0.00   82.29
05:02:22 PM   22    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
05:02:22 PM   23   10.78    0.00   11.76    0.00    0.00    1.96    0.00    0.00    0.00   75.49
05:02:22 PM   24    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:22 PM   25    1.04    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   94.79
05:02:22 PM   26    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
05:02:22 PM   27    0.99    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   94.06
05:02:22 PM   28    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
05:02:22 PM   29    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
05:02:22 PM   30    2.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
05:02:22 PM   31    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
05:02:22 PM   32    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:22 PM   33    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
05:02:22 PM   34    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
05:02:22 PM   35    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
05:02:22 PM   36    1.01    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   94.95
05:02:22 PM   37    1.98    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   93.07
05:02:22 PM   38    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
05:02:22 PM   39    2.02    0.00    6.06    0.00    0.00    1.01    0.00    0.00    0.00   90.91

05:02:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:02:23 PM  all    2.59    0.00    4.56    0.00    0.00    1.55    0.00    0.00    0.00   91.30
05:02:23 PM    0    3.06    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   88.78
05:02:23 PM    1    2.02    0.00    5.05    0.00    0.00    4.04    0.00    0.00    0.00   88.89
05:02:23 PM    2    4.12    0.00    4.12    0.00    0.00    1.03    0.00    0.00    0.00   90.72
05:02:23 PM    3    2.02    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   90.91
05:02:23 PM    4    3.96    0.00    3.96    0.00    0.00   10.89    0.00    0.00    0.00   81.19
05:02:23 PM    5    2.02    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   92.93
05:02:23 PM    6    4.95    0.00    9.90    0.00    0.00    1.98    0.00    0.00    0.00   83.17
05:02:23 PM    7    0.00    0.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00   98.00
05:02:23 PM    8    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
05:02:23 PM    9    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
05:02:23 PM   10    3.06    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   91.84
05:02:23 PM   11    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
05:02:23 PM   12    3.06    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   90.82
05:02:23 PM   13    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
05:02:23 PM   14    1.03    0.00    1.03    0.00    0.00    8.25    0.00    0.00    0.00   89.69
05:02:23 PM   15    4.60    0.00    8.05    0.00    0.00    2.30    0.00    0.00    0.00   85.06
05:02:23 PM   16    8.70    0.00    4.35    0.00    0.00    8.70    0.00    0.00    0.00   78.26
