Linux 4.4.0-111-generic (ath-1) 	02/23/2018 	_x86_64_	(40 CPU)

01:15:05 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:15:06 PM  all    0.05    0.00    5.22    0.00    0.00    0.00    0.00    0.00    0.00   94.73
01:15:06 PM    0    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:15:06 PM    1    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:15:06 PM    2    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01:15:06 PM    3    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
01:15:06 PM    4    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01:15:06 PM    5    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
01:15:06 PM    6    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:15:06 PM    7    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01:15:06 PM    8    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:06 PM   10    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:15:06 PM   11    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   12    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
01:15:06 PM   13    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   14    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:15:06 PM   15    1.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
01:15:06 PM   16    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:15:06 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:06 PM   18    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   19    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
01:15:06 PM   20    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:15:06 PM   21    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   22    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   23    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   24    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   92.93
01:15:06 PM   25    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:15:06 PM   26    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   27    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   28    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:15:06 PM   29    0.00    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   93.07
01:15:06 PM   30    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:15:06 PM   31    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:15:06 PM   32    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:15:06 PM   33    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:15:06 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:06 PM   35    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:15:06 PM   36    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:15:06 PM   37    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:15:06 PM   38    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:15:06 PM   39    0.99    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   93.07

01:15:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:15:07 PM  all    0.86    0.00    4.55    0.05    0.00    0.51    0.00    0.00    0.00   94.04
01:15:07 PM    0    1.01    0.00    3.03    0.00    0.00    2.02    0.00    0.00    0.00   93.94
01:15:07 PM    1    0.00    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   98.96
01:15:07 PM    2    0.00    0.00    2.04    1.02    0.00    0.00    0.00    0.00    0.00   96.94
01:15:07 PM    3    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:15:07 PM    4    2.00    0.00    8.00    0.00    0.00    5.00    0.00    0.00    0.00   85.00
01:15:07 PM    5    1.01    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   92.93
01:15:07 PM    6    1.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
01:15:07 PM    7    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01:15:07 PM    8    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
01:15:07 PM    9    0.00    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   92.93
01:15:07 PM   10    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:15:07 PM   11    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
01:15:07 PM   12    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
01:15:07 PM   13    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:15:07 PM   14    1.98    0.00    9.90    0.00    0.00    2.97    0.00    0.00    0.00   85.15
01:15:07 PM   15    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:15:07 PM   16    4.08    0.00    4.08    0.00    0.00    4.08    0.00    0.00    0.00   87.76
01:15:07 PM   17    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
01:15:07 PM   18    3.06    0.00    4.08    0.00    0.00    5.10    0.00    0.00    0.00   87.76
01:15:07 PM   19    9.18    0.00    4.08    1.02    0.00    1.02    0.00    0.00    0.00   84.69
