Linux 4.4.0-111-generic (ath-1) 	02/23/2018 	_x86_64_	(40 CPU)

01:33:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:33:37 PM  all    0.13    0.00    4.97    0.00    0.00    0.00    0.00    0.00    0.00   94.90
01:33:37 PM    0    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM    1    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM    2    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM    3    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:33:37 PM    4    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:33:37 PM    5    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM    6    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:33:37 PM    7    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:33:37 PM    8    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM    9    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01:33:37 PM   10    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   11    0.00    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   96.91
01:33:37 PM   12    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
01:33:37 PM   13    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:33:37 PM   14    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01:33:37 PM   15    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:33:37 PM   16    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
01:33:37 PM   17    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:33:37 PM   18    0.99    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   93.07
01:33:37 PM   19    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:33:37 PM   20    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   21    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
01:33:37 PM   22    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01:33:37 PM   23    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01:33:37 PM   24    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   25    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   26    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
01:33:37 PM   27    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:33:37 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:33:37 PM   29    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01:33:37 PM   30    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   31    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:33:37 PM   32    0.00    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:33:37 PM   33    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   34    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   35    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
01:33:37 PM   36    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   37    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
01:33:37 PM   38    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
01:33:37 PM   39    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00

01:33:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:33:38 PM  all    0.96    0.00    5.57    0.03    0.00    0.33    0.00    0.00    0.00   93.13
01:33:38 PM    0    2.97    0.00    6.93    0.00    0.00    1.98    0.00    0.00    0.00   88.12
01:33:38 PM    1    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
01:33:38 PM    2    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
01:33:38 PM    3    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
01:33:38 PM    4    1.01    0.00    7.07    0.00    0.00    3.03    0.00    0.00    0.00   88.89
01:33:38 PM    5    0.00    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   93.88
01:33:38 PM    6    0.98    0.00    9.80    0.00    0.00    0.98    0.00    0.00    0.00   88.24
01:33:38 PM    7    0.99    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   93.07
