Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

12:23:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:23:58 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:58 PM   18    3.00    0.00    2.00    0.00    0.00    9.00    0.00    0.00    0.00   86.00
12:23:58 PM   19   17.35    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   69.39
12:23:58 PM   20    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
12:23:58 PM   21   46.00    0.00   54.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:23:58 PM   22    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:23:58 PM   23    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
12:23:58 PM   24    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
12:23:58 PM   25    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
12:23:58 PM   26    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
12:23:58 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:58 PM   28    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
12:23:58 PM   29    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:23:58 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:58 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:58 PM   32    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:23:58 PM   33    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
12:23:58 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:58 PM   35    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:23:58 PM   36    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:23:58 PM   37    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
12:23:58 PM   38    2.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
12:23:58 PM   39    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

12:23:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:23:59 PM  all    3.32    0.00    4.58    0.00    0.00    1.39    0.00    0.00    0.00   90.71
12:23:59 PM    0    5.05    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   91.92
12:23:59 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:59 PM    2    3.88    0.00    2.91    0.00    0.00    1.94    0.00    0.00    0.00   91.26
12:23:59 PM    3    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:23:59 PM    4    4.08    0.00    4.08    0.00    0.00   11.22    0.00    0.00    0.00   80.61
12:23:59 PM    5    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
12:23:59 PM    6    3.03    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   93.94
12:23:59 PM    7    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:23:59 PM    8    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
12:23:59 PM    9    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:23:59 PM   10    1.03    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   95.88
12:23:59 PM   11    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:23:59 PM   12    0.00    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   92.93
12:23:59 PM   13    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:23:59 PM   14    5.05    0.00    7.07    0.00    0.00    9.09    0.00    0.00    0.00   78.79
12:23:59 PM   15    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
12:23:59 PM   16    5.94    0.00    5.94    0.00    0.00   12.87    0.00    0.00    0.00   75.25
12:23:59 PM   17    0.00    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   97.03
12:23:59 PM   18    7.14    0.00    5.10    0.00    0.00   10.20    0.00    0.00    0.00   77.55
12:23:59 PM   19   26.80    0.00   20.62    0.00    0.00    4.12    0.00    0.00    0.00   48.45
12:23:59 PM   20    3.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
12:23:59 PM   21   49.00    0.00   51.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:23:59 PM   22    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
12:23:59 PM   23    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:23:59 PM   24    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:23:59 PM   25    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:23:59 PM   26    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
12:23:59 PM   27    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:23:59 PM   28    1.03    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   96.91
12:23:59 PM   29    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
12:23:59 PM   30    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
