Linux 4.4.0-111-generic (ath-1) 	02/22/2018 	_x86_64_	(40 CPU)

08:48:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:48:07 AM   17    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:48:07 AM   18    2.97    0.00    2.97    0.00    0.00   10.89    0.00    0.00    0.00   83.17
08:48:07 AM   19   18.95    0.00   17.89    0.00    0.00    2.11    0.00    0.00    0.00   61.05
08:48:07 AM   20    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
08:48:07 AM   21    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:48:07 AM   22    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:07 AM   23    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:48:07 AM   24    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:07 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:48:07 AM   26    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
08:48:07 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:48:07 AM   28    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
08:48:07 AM   29    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:48:07 AM   30    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:48:07 AM   31    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:48:07 AM   32    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:48:07 AM   33    0.00    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   93.88
08:48:07 AM   34    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:48:07 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:48:07 AM   36    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
08:48:07 AM   37    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:07 AM   38    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
08:48:07 AM   39    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00

08:48:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:48:08 AM  all    2.02    0.00    4.49    0.00    0.00    2.02    0.00    0.00    0.00   91.48
08:48:08 AM    0    3.92    0.00    5.88    0.00    0.00    2.94    0.00    0.00    0.00   87.25
08:48:08 AM    1    1.83    0.00    4.59    0.00    0.00   13.76    0.00    0.00    0.00   79.82
08:48:08 AM    2    1.03    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   93.81
08:48:08 AM    3    0.00    0.00    2.97    0.00    0.00    5.94    0.00    0.00    0.00   91.09
08:48:08 AM    4    3.03    0.00    4.04    0.00    0.00   14.14    0.00    0.00    0.00   78.79
08:48:08 AM    5    0.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:48:08 AM    6    1.06    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   95.74
08:48:08 AM    7    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:08 AM    8    1.03    0.00    1.03    0.00    0.00    1.03    0.00    0.00    0.00   96.91
08:48:08 AM    9    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:48:08 AM   10    1.04    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   97.92
08:48:08 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:48:08 AM   12    2.06    0.00    1.03    0.00    0.00    1.03    0.00    0.00    0.00   95.88
08:48:08 AM   13    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:08 AM   14    3.03    0.00    9.09    0.00    0.00    9.09    0.00    0.00    0.00   78.79
08:48:08 AM   15    0.99    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   94.06
08:48:08 AM   16   22.00    0.00   10.00    0.00    0.00   12.00    0.00    0.00    0.00   56.00
08:48:08 AM   17    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:08 AM   18    2.04    0.00    6.12    0.00    0.00   12.24    0.00    0.00    0.00   79.59
08:48:08 AM   19   27.08    0.00   27.08    0.00    0.00    6.25    0.00    0.00    0.00   39.58
08:48:08 AM   20    0.99    0.00    0.99    0.00    0.00    1.98    0.00    0.00    0.00   96.04
08:48:08 AM   21    3.06    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   90.82
08:48:08 AM   22    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
08:48:08 AM   23    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:08 AM   24    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
08:48:08 AM   25    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:08 AM   26    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:08 AM   27    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
08:48:08 AM   28    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:08 AM   29    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:08 AM   30    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:08 AM   31    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:48:08 AM   32    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:48:08 AM   33    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:08 AM   34    0.98    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   96.08
08:48:08 AM   35    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
08:48:08 AM   36    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:08 AM   37    0.00    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   96.04
08:48:08 AM   38    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:48:08 AM   39    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95

08:48:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:48:09 AM  all    2.07    0.00    4.22    0.00    0.00    1.69    0.00    0.00    0.00   92.01
08:48:09 AM    0    5.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   88.00
08:48:09 AM    1    2.97    0.00    4.95    0.00    0.00    6.93    0.00    0.00    0.00   85.15
08:48:09 AM    2    2.08    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   96.88
08:48:09 AM    3    0.00    0.00    3.09    0.00    0.00    3.09    0.00    0.00    0.00   93.81
08:48:09 AM    4    1.01    0.00    3.03    0.00    0.00   11.11    0.00    0.00    0.00   84.85
08:48:09 AM    5    0.00    0.00    3.00    1.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:09 AM    6    4.12    0.00    6.19    0.00    0.00    2.06    0.00    0.00    0.00   87.63
08:48:09 AM    7    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:09 AM    8    3.12    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   93.75
08:48:09 AM    9    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:09 AM   10    2.04    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   93.88
08:48:09 AM   11    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
08:48:09 AM   12    0.00    0.00    2.06    0.00    0.00    2.06    0.00    0.00    0.00   95.88
08:48:09 AM   13    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:09 AM   14    1.02    0.00    4.08    0.00    0.00    9.18    0.00    0.00    0.00   85.71
08:48:09 AM   15    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
08:48:09 AM   16   12.90    0.00    9.68    0.00    0.00   12.90    0.00    0.00    0.00   64.52
08:48:09 AM   17    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:09 AM   18    3.06    0.00    5.10    0.00    0.00    8.16    0.00    0.00    0.00   83.67
08:48:09 AM   19   31.68    0.00   26.73    0.00    0.00    4.95    0.00    0.00    0.00   36.63
08:48:09 AM   20    1.98    0.00    0.99    0.00    0.00    1.98    0.00    0.00    0.00   95.05
08:48:09 AM   21    3.06    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   91.84
08:48:09 AM   22    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
08:48:09 AM   23    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:48:09 AM   24    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
08:48:09 AM   25    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:09 AM   26    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
08:48:09 AM   27    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:48:09 AM   28    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:09 AM   29    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:09 AM   30    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:09 AM   31    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:09 AM   32    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:09 AM   33    0.99    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   95.05
08:48:09 AM   34    1.01    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   96.97
08:48:09 AM   35    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:09 AM   36    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:48:09 AM   37    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:09 AM   38    2.02    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   92.93
08:48:09 AM   39    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

08:48:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:48:10 AM  all    1.97    0.00    4.12    0.00    0.00    2.05    0.00    0.00    0.00   91.87
08:48:10 AM    0    1.96    0.00    1.96    0.00    0.00    7.84    0.00    0.00    0.00   88.24
08:48:10 AM    1    1.83    0.00    5.50    0.00    0.00   12.84    0.00    0.00    0.00   79.82
08:48:10 AM    2    1.96    0.00    5.88    0.00    0.00    5.88    0.00    0.00    0.00   86.27
08:48:10 AM    3    1.00    0.00    4.00    0.00    0.00    2.00    0.00    0.00    0.00   93.00
08:48:10 AM    4    1.02    0.00    4.08    0.00    0.00   11.22    0.00    0.00    0.00   83.67
08:48:10 AM    5    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
08:48:10 AM    6    3.12    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   90.62
08:48:10 AM    7    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:10 AM    8    5.10    0.00    2.04    0.00    0.00    1.02    0.00    0.00    0.00   91.84
08:48:10 AM    9    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
08:48:10 AM   10    3.06    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   93.88
08:48:10 AM   11    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:10 AM   12    2.04    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   91.84
08:48:10 AM   13    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:10 AM   14    1.05    0.00    3.16    0.00    0.00    7.37    0.00    0.00    0.00   88.42
08:48:10 AM   15    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:10 AM   16   10.64    0.00    9.57    0.00    0.00   14.89    0.00    0.00    0.00   64.89
08:48:10 AM   17    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:10 AM   18    1.03    0.00    1.03    0.00    0.00   11.34    0.00    0.00    0.00   86.60
08:48:10 AM   19   31.96    0.00   23.71    0.00    0.00    4.12    0.00    0.00    0.00   40.21
08:48:10 AM   20    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96
08:48:10 AM   21    7.07    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   88.89
08:48:10 AM   22    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   95.83
08:48:10 AM   23    0.99    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   95.05
08:48:10 AM   24    0.00    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   96.04
08:48:10 AM   25    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:10 AM   26    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
08:48:10 AM   27    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
08:48:10 AM   28    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
08:48:10 AM   29    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:10 AM   30    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:10 AM   31    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:10 AM   32    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
08:48:10 AM   33    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:10 AM   34    1.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.96
08:48:10 AM   35    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
08:48:10 AM   36    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:10 AM   37    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
08:48:10 AM   38    0.00    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   94.85
08:48:10 AM   39    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

08:48:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
